Sept,IVS_379,M0_M1,2.878426348,2.823202467,2.637143632,5.072960951,4.784557011,4.637352382,4.055357448,4.030121777,3.719020636,5.185112003,5.41703181,5.226584162,3.726841948,3.966096884,3.459496431
Sept,IVS_379,M2_M1,1.495084775,1.420142945,1.41742466,2.245155467,2.028703629,1.928276715,2.014351725,1.752038771,1.84556447,2.645809108,2.876675936,2.785386869,1.592293183,1.706443824,1.561513418
Sept,IVS_379,M0_M1+PM,1.425007696,1.267952338,1.262757775,2.988614848,2.801711647,2.676107214,2.968545254,2.77060244,2.722808015,3.918663238,4.168536828,3.961928468,2.716067304,2.755583149,2.691350363
Sept,IVS_379,M2_M1+PM,1.634474348,1.584056362,1.533743564,4.576040297,4.14628638,4.105296853,4.262608833,4.106649747,4.043854607,5.313541765,5.553310311,5.433349909,4.07272206,4.158214855,4.031313729
Sept,NBL_289,M0_Veh,2.321277132,2.227061377,2.155816984,4.890621043,4.831611311,4.669138847,5.221437156,4.096162928,3.849607895,5.57766901,5.708014976,5.719876864,3.81389425,3.608958808,3.526328468
Sept,NBL_289,M2_Veh,2.133603783,2.083389497,2.051561128,4.360911476,4.321764596,4.213230495,4.71821559,3.472589784,3.186387161,4.831017776,4.940998665,5.005385799,3.174899201,2.982737798,2.953167293
Sept,NBL_289,M0_PM,2.252802209,2.114993117,2.023577799,3.852965366,3.613578105,3.592700325,4.239270225,3.271078715,3.02452005,4.665666524,4.79384054,4.889051114,3.095423531,2.897931832,2.873101783
Sept,NBL_289,M2_PM,2.347239743,2.19094968,2.117748908,3.75494689,3.397349208,3.320555841,4.499993398,3.28429458,3.13425229,5.004857787,5.23388938,5.324122108,3.264060014,3.088138671,2.96155524
Sept,NBL_289,M0_M1,2.053626466,1.985378067,1.955503096,5.375017894,5.023693188,4.882803214,4.539626557,4.262159249,4.073132763,5.545369376,5.67505776,5.647347819,4.131879078,3.926080311,3.872449629
Sept,NBL_289,M2_M1,2.277474272,2.17862855,2.18882818,3.606445892,3.290004733,3.118552692,4.086197562,2.998358216,2.875893157,4.579021338,4.658478152,4.724487108,3.03052966,2.825804162,2.713532076
Sept,NBL_289,M0_M1+PM,2.580186344,2.391489299,2.35471906,5.376393643,4.988807699,4.787704635,5.330435714,4.973128307,4.906576137,6.779302222,6.826588656,6.840985783,5.254936714,5.062467454,5.012354892
Sept,NBL_289,M2_M1+PM,2.676298637,2.393686323,2.356913058,6.452897545,6.099550479,5.934634848,6.096358111,6.099496115,6.049017987,7.905362367,8.163931735,8.197206087,6.534219052,6.537363146,6.532579855
Sept,NBL_310,M0_Veh,1.97285673,2.149067283,2.112492957,5.307317906,5.341055713,5.257267233,5.862919834,5.318294716,5.223300273,7.062086314,7.265974229,7.420347067,5.148399091,4.915199903,4.937929648
Sept,NBL_310,M2_Veh,1.805060919,2.034284795,1.936623783,4.207793098,4.262575878,4.246621213,4.718764517,3.978487869,3.815102637,5.396144726,5.687426367,5.915316406,3.884403564,3.631134644,3.655033461
Sept,NBL_310,M0_PM,2.073081467,2.104494061,2.177174157,3.755351716,3.670769219,3.483068169,4.053962391,3.55146705,3.432479241,4.741071018,4.967673108,5.272153443,3.406439177,3.336330431,3.265518929
Sept,NBL_310,M2_PM,2.145014599,2.283546634,2.27157576,3.420165196,3.292680576,3.170329287,4.076138521,3.321396322,3.116933513,4.764409819,4.914074038,5.138687758,3.274536212,3.087360082,2.998016106
Sept,NBL_310,M0_M1,2.317933456,2.432363078,2.571707728,7.763321975,7.503816294,7.24669359,6.885375804,6.625310096,6.591110742,8.248657276,8.45123718,8.667032735,5.917949138,5.704667313,5.672807813
Sept,NBL_310,M2_M1,1.694862641,1.852336466,1.865914961,2.668999201,2.621398474,2.562096325,3.426261357,2.519188373,2.388500053,4.071103763,4.037684782,4.228305445,2.566132654,2.318303451,2.298943679
Sept,NBL_310,M0_M1+PM,1.943200765,1.919042494,2.021687238,4.761301857,4.600731762,4.514009216,5.362101259,5.042245673,5.138119622,6.93967491,7.043046075,7.105535953,5.069550379,4.838005575,4.879550838
Sept,NBL_310,M2_M1+PM,2.066212201,2.16646881,2.200805152,7.304324776,6.984070323,6.838993257,7.568325179,7.698907354,7.818455372,9.820921492,10.21694787,10.27444835,7.955567517,7.840614454,7.846679524
Dec,NBL_290,M0_Veh,2.183791815,2.104529455,2.064492402,4.245269079,4.138977636,3.922932714,4.111517505,3.484734764,3.40219405,4.614991151,4.854874977,4.928940558,3.09929476,2.987814609,2.917557237
Dec,NBL_290,M2_Veh,1.762186691,1.767460919,1.740170295,3.480398939,3.421895871,3.274619952,3.240635245,2.635684746,2.566734686,3.657452453,3.868809225,3.913895964,2.313991659,2.249078377,2.185548368
Dec,NBL_290,M0_PM,1.737517419,1.657161323,1.656331293,2.802892542,2.77045938,2.69325382,2.434906949,2.066547104,2.009798763,3.043470837,3.005529546,3.039965957,1.818844383,1.685065801,1.647006646
Dec,NBL_290,M2_PM,2.469097322,2.406925785,2.343100247,3.242545341,3.043824428,2.864239621,3.02835316,2.334089904,2.359753971,3.729471082,3.497756905,3.54659577,2.093870611,1.895328573,1.811776495
Dec,NBL_290,M0_M1,2.98895567,2.879008172,2.792386543,6.440800316,6.193698623,5.945608303,5.064221374,4.759797118,4.762851011,6.504791639,6.604548589,6.516869627,4.769502595,4.512498986,4.409335488
Dec,NBL_290,M2_M1,2.915002912,2.95395693,2.843427984,3.909017113,3.644997931,3.460314457,3.7386689,2.86267946,2.845401551,4.416532074,4.269117272,4.219340514,2.541536588,2.300396402,2.211838504
Dec,NBL_290,M0_M1+PM,2.676102803,2.652897779,2.621398437,3.851004614,3.653950585,3.415648427,3.661653618,2.917227288,2.805665099,4.337925474,4.291280758,4.203303093,2.496742317,2.295871169,2.209436502
Dec,NBL_290,M2_M1+PM,2.695578742,2.785686384,2.795891122,6.972915303,6.673724653,6.355657111,5.227972824,5.220698157,5.170858423,7.487338721,7.692004672,7.614831905,5.564289072,5.347272984,5.152567023
Dec,IVS_375,M0_Veh,3.527207264,3.267155762,3.075820069,4.891260338,4.597033184,4.366567505,4.747016748,4.052735672,3.949709994,5.796296318,6.179353561,6.32868313,4.016655873,3.819025673,3.68972378
Dec,IVS_375,M2_Veh,4.14050575,3.880502058,3.676137966,5.917780445,5.51814549,5.274316297,6.029362205,5.076892931,4.980626338,7.367821279,7.862041268,8.063142734,5.05710199,4.853750441,4.735175899
Dec,IVS_375,M0_PM,4.303947279,4.039509745,3.81950636,5.338521046,5.000198146,4.75326283,6.221396543,5.224136342,4.824527059,7.049068008,7.370178826,7.620038325,4.765381349,4.586472619,4.506813427
Dec,IVS_375,M2_PM,5.387338121,5.2807565,5.064007311,6.902712349,6.427476991,6.087301094,9.986922013,7.74819779,7.077605633,10.40123888,10.85690081,11.17796957,6.739702238,6.52355663,6.312352032
Dec,IVS_375,M0_M1,3.370493043,3.032537646,2.864275094,7.37701976,6.600881771,6.452009886,5.246247301,5.248428057,5.360556711,7.462010443,7.645393293,7.761320128,5.265898948,4.980771921,4.889029161
Dec,IVS_375,M2_M1,4.493846266,4.548225252,4.396694562,5.785085093,5.335783446,5.001520549,7.619422714,5.7485464,5.28462145,8.185929919,8.220274156,8.498574076,4.882651091,4.646820969,4.426663184
Dec,IVS_375,M0_M1+PM,3.239838025,3.043485225,2.953776935,4.671938961,4.306275992,4.146758873,4.69264765,3.954509072,3.7900857,5.991138442,5.996129871,6.06396133,3.696005356,3.439712364,3.331475637
Dec,IVS_375,M2_M1+PM,3.170404788,2.578455445,2.409175104,5.06185006,4.689783399,4.702432394,4.346070352,4.095520347,4.047255817,6.056735025,6.212855989,6.237625042,3.823715718,3.646698596,3.600428606
Dec,NBL_285,M0_Veh,6.344272042,5.784285912,5.379208969,16.16765443,15.23690251,14.71250723,16.26915709,15.7233662,15.79843709,17.69305596,17.7438206,17.68913262,15.15663507,15.25885517,15.21154444
Dec,NBL_285,M2_Veh,5.617226003,5.126958028,4.961522438,9.549660538,8.699430908,8.317329288,11.18565985,9.726602286,9.664742473,10.95055743,10.35389682,10.67241147,8.892242858,8.691957967,8.641377939
Dec,NBL_285,M0_PM,4.470096838,4.0146755,3.779652635,9.534237798,9.105817285,8.599383761,8.835809127,8.630152015,8.814211727,10.2679347,10.4985949,10.41655071,8.77115632,8.771026501,8.683650729
